Age,Gender,Purchase Amount (USD),Review Rating,Subscription Status,Discount Applied,Previous Purchases,Item Purchased,Category,Location,Size,Color,Season,Payment Method,Shipping Type,Preferred Payment Method,Frequency of Purchases
40,1,29,2.9,0,0,8,12,0,7,0,15,1,2,3,0,1
25,1,92,3.7,0,0,10,21,0,22,1,9,1,3,3,3,5
59,1,33,4.7,0,0,46,10,0,9,0,2,0,2,3,4,4
66,1,52,3.5,0,0,26,12,0,31,0,20,0,0,4,0,5
54,1,42,2.7,0,0,6,11,0,11,1,12,0,3,4,2,1
42,1,36,5.0,0,0,47,8,0,18,0,22,0,0,1,1,1
48,1,67,4.1,0,0,28,13,1,24,0,21,1,0,2,4,0
34,1,43,2.7,0,0,23,9,2,20,0,5,2,2,1,0,0
19,1,68,4.8,0,0,45,1,0,31,2,21,0,2,1,0,2
70,1,60,4.3,0,0,44,11,0,21,1,19,1,3,0,3,1
43,1,53,4.5,0,0,11,20,0,6,0,12,1,4,0,0,3
46,1,23,3.8,0,0,39,10,0,15,0,1,0,0,3,2,0
66,1,57,3.7,0,0,20,5,0,33,0,10,2,0,4,3,1
50,1,89,3.9,0,0,48,7,0,0,0,6,0,4,0,3,2
55,1,99,3.3,0,0,46,16,1,43,2,14,2,3,3,1,4
63,1,28,3.4,0,0,22,12,0,0,0,4,0,1,0,3,3
32,1,53,3.8,0,0,45,20,0,47,0,21,1,2,2,0,0
30,1,45,2.7,0,0,49,8,0,2,0,5,2,2,1,0,1
35,1,38,2.9,0,0,9,8,0,8,0,5,2,2,0,1,1
59,1,49,4.5,0,0,41,12,0,16,0,22,1,0,3,1,4
59,1,32,2.6,0,0,2,15,0,30,0,6,1,2,4,3,3
54,1,37,3.1,0,0,39,23,0,5,0,2,2,2,2,3,0
63,1,80,4.7,0,0,12,4,0,25,0,6,2,4,4,3,4
43,1,78,4.6,0,0,26,0,0,2,0,1,1,0,1,3,1
33,1,53,2.7,0,0,32,5,0,5,0,5,1,0,2,0,0
57,1,82,4.6,0,0,50,16,1,18,0,23,1,3,0,0,0
25,1,33,4.8,0,0,3,18,0,4,2,7,0,0,3,3,2
26,1,77,4.2,0,0,3,5,0,4,0,15,2,0,1,4,4
50,1,56,4.9,0,0,37,8,0,17,0,15,2,1,0,0,3
70,1,37,4.9,0,0,20,20,0,34,0,15,2,0,0,1,2
68,1,54,4.5,0,0,26,5,0,38,0,4,0,4,4,0,0
39,1,67,2.7,0,0,47,17,0,26,0,6,2,0,4,0,4
46,1,90,3.1,0,0,7,16,1,4,0,22,0,1,4,1,1
57,1,72,3.3,0,0,40,10,0,19,0,17,1,0,0,1,0
47,1,59,2.6,0,0,45,2,1,26,0,0,1,0,1,2,4
40,1,45,4.4,0,0,20,7,0,13,0,18,0,2,3,3,2
52,1,30,3.9,0,0,11,17,0,20,0,15,0,0,3,1,5
40,1,51,4.6,0,0,50,12,0,46,1,4,1,3,0,2,3
67,1,90,4.9,0,0,25,22,0,12,0,22,0,4,0,2,4
67,1,95,3.7,0,0,5,9,2,12,2,16,2,4,0,1,2
37,1,81,3.7,0,0,4,4,0,8,0,23,0,4,3,4,0
67,1,70,4.2,0,0,25,15,0,21,1,1,0,1,3,1,5
64,1,32,3.5,0,0,11,4,0,16,1,4,2,3,2,0,2
28,1,94,2.9,0,0,4,0,0,18,0,8,0,2,2,1,0
54,1,29,3.4,0,0,1,7,0,36,2,8,0,3,2,4,3
54,1,31,3.3,0,0,48,0,0,16,0,18,1,2,0,3,1
24,1,20,4.5,0,0,9,18,0,18,2,17,0,2,3,4,1
27,1,44,4.6,0,0,2,5,0,40,0,14,2,1,0,3,2
53,1,77,2.9,0,0,4,9,2,11,0,20,0,1,0,0,4
32,1,51,3.2,0,0,43,6,0,48,0,15,0,2,2,3,2
24,1,49,2.6,0,0,32,13,1,7,0,19,1,2,1,0,0
45,1,78,3.8,0,0,1,21,0,19,0,10,0,0,4,0,4
49,1,98,2.8,0,0,38,10,0,40,0,1,0,3,4,2,2
51,1,94,4.4,0,0,25,13,1,13,0,7,2,4,4,3,2
69,1,91,4.7,0,0,42,16,1,20,0,21,1,0,0,3,4
41,1,77,2.7,0,0,32,21,0,14,0,20,1,3,0,3,3
59,1,97,2.6,0,0,21,14,0,8,0,15,1,1,2,2,4
26,1,58,3.4,0,0,26,18,0,46,0,0,1,0,0,3,2
23,1,97,3.9,0,0,6,5,0,40,0,5,0,0,0,1,2
62,1,48,3.4,0,0,14,3,2,2,0,7,1,2,0,4,4
69,1,23,3.4,0,0,4,0,0,43,2,22,1,2,0,0,4
46,1,79,3.9,0,0,26,12,0,44,0,5,2,1,1,0,5
35,1,42,4.0,0,0,39,11,0,18,1,3,0,0,0,3,0
32,1,95,3.4,0,0,15,0,0,5,0,22,0,2,0,3,0
46,1,29,3.7,0,0,1,19,1,23,0,2,1,4,2,4,1
33,1,98,4.9,0,0,28,8,0,28,0,5,2,3,0,4,3
32,1,96,5.0,0,0,17,1,0,2,1,16,0,0,0,0,5
33,1,66,2.9,0,0,24,21,0,26,0,2,0,0,2,1,5
67,1,80,3.0,0,0,29,2,1,23,1,19,0,1,3,2,4
67,1,27,3.3,0,0,18,19,1,39,0,8,1,0,2,0,1
42,1,25,4.7,0,0,10,0,0,5,0,16,0,3,0,2,0
20,1,45,3.4,0,0,19,12,0,43,0,13,0,2,0,0,4
39,1,89,4.6,0,0,26,20,0,40,0,8,2,1,0,2,3
26,1,27,3.6,0,0,25,0,0,3,0,9,2,4,0,0,0
51,1,90,2.6,0,0,2,21,0,48,1,16,2,2,1,2,2
31,1,65,2.7,0,0,19,15,0,30,0,17,1,0,0,3,1
68,1,72,3.1,0,0,32,19,1,17,1,1,0,4,0,0,4
44,1,70,3.2,0,0,13,16,1,8,0,1,0,0,0,0,0
18,1,82,3.4,0,0,30,13,1,40,0,4,2,3,4,3,2
58,1,97,4.4,0,0,2,14,0,29,1,15,0,2,0,1,0
26,1,25,3.2,0,0,8,15,0,44,0,18,1,0,0,3,4
57,1,48,2.5,0,0,27,18,0,7,0,6,0,3,1,3,1
37,1,99,3.8,0,0,26,2,1,0,0,8,1,4,2,4,0
24,1,21,4.4,0,0,3,22,0,41,0,11,1,4,0,2,0
57,1,94,3.7,0,0,4,13,1,46,0,0,0,2,0,0,3
48,1,53,3.2,0,0,5,10,0,26,0,7,0,0,4,0,2
39,1,70,4.9,0,0,25,0,0,44,0,14,2,3,3,2,4
51,1,26,3.9,0,0,47,18,0,47,0,0,1,4,3,3,0
57,1,82,4.5,0,0,8,0,0,44,1,15,1,2,2,1,2
53,1,47,3.4,0,0,20,16,1,17,1,21,2,1,3,2,2
70,1,32,4.1,0,0,42,20,0,19,1,7,2,4,2,0,1
60,1,97,4.5,0,0,20,0,0,2,1,5,0,2,4,0,5
31,1,68,4.7,0,0,23,15,0,10,1,17,2,3,4,0,2
41,1,23,4.8,0,0,26,22,0,36,0,0,2,1,2,0,4
62,1,33,4.4,0,0,48,6,0,17,0,7,2,2,3,4,4
59,1,38,4.0,0,0,16,11,0,0,1,0,2,0,4,0,0
46,1,68,4.1,0,0,28,20,0,10,1,19,2,0,4,0,0
62,1,23,3.7,0,0,39,20,0,2,0,18,0,0,0,3,5
42,1,29,3.0,0,0,43,15,0,6,0,20,1,0,0,2,2
37,1,35,3.6,0,0,45,14,0,17,0,13,2,0,0,0,1
50,1,73,4.8,0,0,50,16,1,25,1,5,0,4,3,1,1
29,1,84,3.7,0,0,10,16,1,33,2,16,0,0,0,4,0
25,1,23,4.6,0,0,40,14,0,24,0,15,0,0,2,3,4
66,1,67,2.8,0,0,38,21,0,29,1,7,1,4,3,1,3
21,1,51,4.0,0,0,2,20,0,31,0,3,0,1,3,1,3
46,1,36,4.2,0,0,13,1,0,38,0,11,2,1,2,0,0
57,1,55,3.6,0,0,33,10,0,11,0,12,1,0,0,4,0
61,1,30,2.9,0,0,27,17,0,0,0,14,0,1,4,3,3
53,1,70,4.1,0,0,43,23,0,34,1,23,1,4,0,0,5
37,1,63,3.1,0,0,46,1,0,21,1,9,2,3,2,0,5
39,1,87,4.3,0,0,7,0,0,11,1,7,1,0,0,4,0
53,1,70,4.4,0,0,35,1,0,2,0,13,0,2,2,1,2
35,1,51,3.1,0,0,31,23,0,21,0,12,0,0,2,2,0
69,1,25,2.9,0,0,42,11,0,38,2,6,0,2,1,4,4
66,1,32,3.2,0,0,14,9,2,30,1,9,2,0,2,3,0
19,1,52,4.0,0,0,35,16,1,0,0,17,0,1,0,4,3
47,1,33,2.7,0,0,49,5,0,30,0,3,1,3,3,3,5
49,1,68,3.0,0,0,17,10,0,23,0,13,0,0,1,3,2
31,1,20,4.4,0,0,26,11,0,8,0,17,0,3,0,3,4
39,1,32,2.8,0,0,30,12,0,34,0,11,2,0,1,0,1
58,1,82,3.1,0,0,32,11,0,5,0,18,1,0,4,0,0
45,1,64,3.9,0,0,35,19,1,20,2,15,2,1,0,0,4
68,1,24,2.7,0,0,15,2,1,37,0,1,0,2,3,4,0
35,1,96,3.4,0,0,10,7,0,22,0,19,1,1,4,2,0
65,1,94,3.8,0,0,14,23,0,19,0,0,0,0,1,1,3
45,1,48,3.7,0,0,30,0,0,27,0,6,2,3,0,0,0
19,1,60,4.5,0,0,16,21,0,48,1,16,0,0,0,1,2
65,1,56,2.9,0,0,14,22,0,28,2,5,0,3,0,3,0
28,1,33,3.4,0,0,28,6,0,41,0,18,0,2,0,0,5
55,1,46,4.4,0,0,29,0,0,21,0,1,0,0,0,3,3
66,1,37,4.2,0,0,5,20,0,39,0,23,0,1,3,3,1
29,1,98,3.3,0,0,17,15,0,45,0,2,2,2,4,0,4
56,1,50,3.7,0,0,50,17,0,3,2,0,0,0,0,3,5
21,1,63,3.2,0,0,23,0,0,47,0,1,0,2,2,0,4
32,1,70,2.6,0,0,22,22,0,20,1,10,1,3,4,2,0
54,1,63,2.8,0,0,15,3,2,38,0,18,0,3,3,0,4
61,1,86,2.9,0,0,32,17,0,12,0,4,0,4,3,0,3
31,1,99,4.0,0,0,5,16,1,2,0,7,1,0,0,0,3
27,1,40,2.9,0,0,6,19,1,35,0,1,0,3,1,0,0
64,1,92,4.7,0,0,44,19,1,11,0,12,0,1,4,2,2
60,1,21,3.1,0,0,23,12,0,18,2,0,0,0,0,0,2
70,1,81,3.9,0,0,44,11,0,43,2,0,1,1,4,4,3
36,1,82,3.4,0,0,3,23,0,41,0,8,0,0,1,2,4
56,1,88,3.1,0,0,14,11,0,25,2,17,0,0,0,0,3
69,1,100,4.8,0,0,37,9,2,38,1,23,0,2,4,3,4
39,1,66,3.9,0,0,22,0,0,19,0,0,2,1,2,0,5
38,1,25,3.5,0,0,2,0,0,41,1,7,2,2,2,3,1
36,1,53,3.1,0,0,44,14,0,7,0,22,1,1,1,2,2
46,1,28,4.7,0,0,49,22,0,38,1,20,0,0,0,2,3
59,1,23,4.6,0,0,22,5,0,7,1,8,0,0,1,2,0
64,1,34,3.3,0,0,26,14,0,25,0,13,0,0,1,0,0
49,1,42,3.2,0,0,40,4,0,9,0,1,0,4,2,2,5
32,1,24,3.1,0,0,16,10,0,24,0,21,1,2,2,3,4
29,1,47,3.5,0,0,17,21,0,39,1,6,0,1,1,2,0
24,1,78,4.3,0,0,48,3,2,0,1,4,0,1,3,0,0
41,1,89,2.9,0,0,28,10,0,2,0,23,1,0,1,4,1
41,1,59,2.7,0,0,26,14,0,22,0,13,0,1,4,1,2
32,1,94,4.0,0,0,43,1,0,43,1,2,1,0,3,0,4
69,1,49,4.6,0,0,38,10,0,30,0,19,0,0,1,2,5
65,1,89,4.7,0,0,36,4,0,32,0,0,1,1,0,0,1
54,1,91,4.7,0,0,1,7,0,47,0,1,1,1,3,1,5
39,1,89,4.0,0,0,49,13,1,3,0,13,0,0,3,2,0
37,1,57,3.6,0,0,41,9,2,18,0,5,0,0,1,1,1
51,1,71,3.4,0,0,21,20,0,19,1,19,2,2,1,2,3
26,1,97,3.0,0,0,24,10,0,45,2,0,0,3,2,0,4
42,1,45,2.6,0,0,27,13,1,21,0,18,0,0,2,0,5
21,1,91,4.2,0,0,4,4,0,45,0,11,0,4,4,2,0
53,1,25,3.4,0,0,19,20,0,38,0,8,0,0,3,4,0
36,1,63,4.0,0,0,1,8,0,29,0,6,0,1,4,0,2
21,1,52,4.7,0,0,27,4,0,31,0,1,1,2,1,2,0
33,1,43,3.9,0,0,5,19,1,13,1,4,2,1,2,1,5
49,1,28,3.3,0,0,20,23,0,16,0,22,1,1,0,4,4
31,1,78,2.9,0,0,50,23,0,34,0,7,1,2,0,3,0
68,1,31,4.4,0,0,36,22,0,20,0,18,0,3,1,0,2
49,1,23,3.6,0,0,12,15,0,35,0,1,2,0,2,0,0
23,1,25,4.5,0,0,23,7,0,10,0,2,0,3,4,0,3
30,1,86,3.7,0,0,21,12,0,12,1,17,1,3,4,4,5
53,1,88,2.8,0,0,47,16,1,29,0,5,0,0,1,4,5
65,1,35,4.5,0,0,38,5,0,38,0,18,0,1,1,4,0
60,1,34,4.4,0,0,40,11,0,43,0,6,0,0,3,1,1
46,1,75,3.3,0,0,35,12,0,6,0,0,2,3,3,3,4
54,1,46,4.2,0,0,4,8,0,32,2,0,2,2,0,1,4
59,1,31,2.7,0,0,28,11,0,3,0,14,0,0,1,4,1
52,1,93,3.9,0,0,36,20,0,24,0,4,0,0,4,2,1
41,1,85,2.6,0,0,15,21,0,23,2,15,0,1,1,0,0
43,1,68,4.5,0,0,7,0,0,40,0,9,0,1,0,0,2
63,1,40,2.7,0,0,29,4,0,44,0,2,0,1,4,3,1
37,1,51,2.9,0,0,12,15,0,43,0,10,2,1,3,2,0
44,1,85,3.4,0,0,16,14,0,37,0,21,2,1,4,0,0
67,1,23,2.9,0,0,50,9,2,14,0,19,1,3,0,2,0
27,1,28,3.8,0,0,11,4,0,4,0,2,1,0,1,2,0
60,1,44,4.2,0,0,28,20,0,8,0,12,0,0,0,2,4
58,1,57,3.5,0,0,36,11,0,25,0,8,0,2,4,4,0
53,1,98,3.1,0,0,38,14,0,23,1,17,0,4,2,3,4
43,1,68,3.5,0,0,32,0,0,0,0,12,2,1,0,0,3
32,1,36,4.0,0,0,42,9,2,44,0,19,0,3,0,2,5
54,1,71,3.7,0,0,22,3,2,25,0,4,0,0,0,2,0
47,1,60,4.2,0,0,22,18,0,37,0,19,0,4,2,4,4
57,1,87,4.8,0,0,31,3,2,27,0,0,0,1,4,3,4
63,1,38,4.1,0,0,28,16,1,0,2,10,2,3,0,1,3
70,1,45,4.5,0,0,40,2,1,31,0,8,0,1,0,2,5
62,1,47,2.7,0,0,21,3,2,29,0,4,0,3,0,3,5
40,1,57,2.8,0,0,12,18,0,21,0,13,0,1,4,3,1
25,1,68,3.7,0,0,33,0,0,1,0,21,1,2,1,1,0
19,1,52,3.6,0,0,9,17,0,24,0,17,0,1,0,0,2
25,1,87,4.7,0,0,15,18,0,43,0,10,0,3,0,2,5
21,1,34,3.8,0,0,13,7,0,17,0,12,1,3,3,0,0
55,1,41,2.9,0,0,35,13,1,44,2,11,2,4,3,1,2
34,1,94,4.6,0,0,1,21,0,3,1,23,2,1,2,2,1
47,1,93,2.8,0,0,25,21,0,30,0,17,1,0,3,0,2
27,1,51,4.6,0,0,20,20,0,12,2,16,2,0,0,1,1
67,1,42,2.8,0,0,36,22,0,22,0,19,0,4,2,4,4
40,1,95,3.0,0,0,33,2,1,30,0,17,2,1,1,0,5
53,1,90,3.7,0,0,36,6,0,29,0,2,0,0,3,0,2
24,1,98,4.1,0,0,32,4,0,15,0,14,2,1,0,3,0
47,1,39,4.3,0,0,21,7,0,32,0,11,2,4,2,4,4
53,1,66,3.8,0,0,48,13,1,2,0,17,0,2,2,4,0
47,1,23,3.7,0,0,25,16,1,18,0,13,2,0,1,3,4
38,1,73,4.8,0,0,32,18,0,5,1,22,2,2,3,3,0
48,1,23,4.6,0,0,45,21,0,42,2,22,1,2,3,3,1
47,1,43,4.8,0,0,4,18,0,23,1,3,0,3,3,0,2
19,1,45,4.6,0,0,19,23,0,25,2,20,2,3,0,3,0
38,1,21,4.0,0,0,1,13,1,9,0,13,2,0,3,0,5
57,1,40,2.6,0,0,12,15,0,11,0,13,0,3,0,0,5
70,1,58,2.6,0,0,18,10,0,43,0,2,0,4,0,4,3
38,1,48,4.5,0,0,43,17,0,28,0,10,1,0,2,0,0
35,1,94,4.2,0,0,31,15,0,15,0,21,0,1,1,3,0
46,1,74,3.4,0,0,33,14,0,48,0,21,0,2,4,0,1
32,1,51,3.7,0,0,46,6,0,9,0,23,0,2,4,3,3
38,1,83,3.6,0,0,41,18,0,23,0,11,2,3,2,2,0
41,1,68,4.0,0,0,41,6,0,22,0,20,2,2,2,4,2
19,1,84,4.6,0,0,9,5,0,19,2,12,0,1,3,0,2
18,1,58,3.0,0,0,34,15,0,16,0,14,0,3,1,0,0
45,1,92,3.3,0,0,21,1,0,46,0,3,2,0,0,3,0
23,1,69,3.8,0,0,5,4,0,45,1,14,1,1,0,2,2
60,1,48,2.7,0,0,32,17,0,35,1,0,1,1,1,3,5
52,1,60,4.5,0,0,44,16,1,30,0,6,0,0,0,0,3
42,1,20,4.8,0,0,46,13,1,13,1,12,2,4,2,3,0
29,1,55,4.2,0,0,42,12,0,10,0,20,1,0,0,1,1
31,1,88,3.5,0,0,50,9,2,28,1,16,0,4,0,1,0
30,1,48,4.9,0,0,33,18,0,33,0,7,2,4,3,4,2
23,1,74,4.1,0,0,32,6,0,5,0,0,0,0,2,0,4
31,1,42,2.9,0,0,32,3,2,7,0,2,0,3,2,0,0
40,1,32,4.0,0,0,37,22,0,38,0,20,0,3,2,4,1
39,1,98,4.6,0,0,9,17,0,23,0,23,1,1,4,0,2
28,1,89,2.8,0,0,6,18,0,37,1,9,0,0,4,3,2
23,1,97,5.0,0,0,36,5,0,6,1,4,1,0,0,4,4
42,1,49,2.9,0,0,1,0,0,4,1,12,0,0,4,0,0
68,1,50,3.3,0,0,48,4,0,25,0,18,0,0,1,1,2
24,1,91,3.4,0,0,44,0,0,43,1,17,2,4,0,2,4
24,1,93,3.0,0,0,9,5,0,24,2,7,2,0,0,3,0
21,1,98,4.7,0,0,32,11,0,7,0,5,1,2,3,4,0
49,1,82,2.9,0,0,14,20,0,6,0,9,0,1,2,3,3
41,1,37,4.1,0,0,43,3,2,5,0,23,1,2,4,0,4
22,1,63,3.2,0,0,32,6,0,9,0,0,0,4,1,0,0
42,1,99,2.7,0,0,26,1,0,29,0,11,2,0,4,4,0
30,1,37,4.7,0,0,2,17,0,14,0,11,0,3,4,0,3
38,1,34,3.2,0,0,16,16,1,26,1,5,0,3,1,3,1
40,1,32,2.5,0,0,50,17,0,31,0,21,2,4,0,2,1
55,1,23,4.3,0,0,6,13,1,29,2,19,2,0,2,3,1
37,1,78,4.4,0,0,20,1,0,10,0,21,0,4,1,3,0
41,1,54,4.7,0,0,9,3,2,3,0,2,2,3,2,1,5
38,1,94,4.0,0,0,47,1,0,47,2,2,0,3,0,1,0
42,1,75,4.6,0,0,33,0,0,0,1,11,0,2,0,1,0
26,1,69,3.8,0,0,46,1,0,36,1,11,1,4,2,0,0
41,1,35,3.2,0,0,9,14,0,44,0,23,2,0,2,1,3
27,1,78,5.0,0,0,8,15,0,3,0,20,0,0,0,3,3
61,1,29,3.5,0,0,48,20,0,15,0,18,1,2,3,0,4
58,1,62,3.7,0,0,2,10,0,30,0,2,0,1,2,0,3
25,1,58,4.8,0,0,31,4,0,43,0,6,0,4,2,3,5
33,1,88,3.7,0,0,40,2,1,36,0,8,1,3,0,4,3
57,1,80,3.5,0,0,35,14,0,30,0,20,1,0,1,4,3
39,1,47,4.9,0,0,40,14,0,31,0,11,1,0,4,2,3
60,1,51,4.7,0,0,27,5,0,48,0,3,1,3,2,2,1
39,1,25,4.9,0,0,10,12,0,33,0,14,0,0,0,4,0
42,1,36,4.3,0,0,23,4,0,0,0,17,1,3,2,1,5
53,1,79,3.1,0,0,32,4,0,37,0,8,2,4,1,0,4
20,1,41,3.4,0,0,6,10,0,35,1,9,2,4,0,2,3
46,1,68,2.7,0,0,27,22,0,32,2,17,0,3,0,3,5
46,1,51,2.6,0,0,25,13,1,11,0,7,0,3,4,0,2
69,1,38,2.9,0,0,11,6,0,29,0,6,0,2,2,1,0
28,1,46,2.7,0,0,23,14,0,4,2,21,1,2,0,3,3
42,1,20,4.5,0,0,44,13,1,42,2,0,1,1,0,0,4
30,1,25,3.1,0,0,35,21,0,44,0,13,1,4,4,3,2
50,1,89,3.2,0,0,45,22,0,17,0,16,2,3,1,2,1
59,1,77,3.3,0,0,22,12,0,25,0,2,2,3,2,0,4
54,1,94,2.9,0,0,18,7,0,9,0,11,0,1,0,2,4
50,1,100,4.1,0,0,20,0,0,10,0,5,0,0,3,2,5
25,1,96,2.7,0,0,28,13,1,46,0,8,2,2,0,1,2
41,1,36,4.0,0,0,15,12,0,43,2,18,2,1,4,4,0
35,1,27,2.6,0,0,42,11,0,12,2,17,0,0,4,0,2
67,1,67,3.5,0,0,20,21,0,10,0,10,2,0,4,2,4
33,1,91,2.8,0,0,16,1,0,21,1,16,0,3,4,0,2
19,1,62,4.5,0,0,47,0,0,48,2,0,0,0,4,0,0
25,1,88,3.0,0,0,34,17,0,14,2,22,0,2,1,1,0
32,1,66,4.4,0,0,30,12,0,8,0,19,1,3,4,1,5
30,1,65,4.7,0,0,5,13,1,14,0,6,0,1,2,3,4
18,1,25,4.3,0,0,38,5,0,25,0,3,2,1,3,0,4
38,1,64,4.8,0,0,18,0,0,45,1,12,0,1,1,1,0
22,1,72,4.8,0,0,28,15,0,23,0,1,0,1,4,0,0
40,1,74,4.4,0,0,42,14,0,45,1,6,1,4,2,1,2
54,1,50,3.7,0,0,5,5,0,14,0,7,0,2,1,1,5
70,1,97,3.9,0,0,50,12,0,21,0,18,0,0,0,4,3
52,1,36,3.8,0,0,33,19,1,4,1,19,0,2,0,4,2
34,1,49,4.1,0,0,1,9,2,42,0,0,0,0,4,1,5
65,1,64,4.0,0,0,14,16,1,31,0,9,0,0,4,0,2
38,1,31,4.5,0,0,48,1,0,7,2,6,1,1,0,1,3
35,1,66,4.0,0,0,26,2,1,27,1,23,2,0,0,0,5
40,1,82,4.5,0,0,44,20,0,11,0,6,0,1,0,1,0
23,1,88,2.7,0,0,18,23,0,16,0,23,2,4,3,2,2
45,1,34,3.8,0,0,31,13,1,0,1,0,1,0,2,4,1
40,1,84,3.8,0,0,18,19,1,7,0,0,2,1,3,2,5
42,1,96,3.8,0,0,41,11,0,0,0,8,1,0,0,1,1
57,1,71,4.3,0,0,18,13,1,3,0,7,2,1,2,2,1
18,1,77,3.5,0,0,3,9,2,18,0,16,1,0,1,0,0
18,1,66,3.8,0,0,5,18,0,26,0,13,0,3,2,1,0
56,1,21,3.7,0,0,13,15,0,19,0,19,2,0,0,2,0
35,1,37,4.8,0,0,22,17,0,38,0,5,1,1,0,3,0
49,1,90,4.9,0,0,45,20,0,6,0,6,0,4,1,3,2
49,1,96,4.3,0,0,39,9,2,9,0,4,0,0,4,3,1
34,1,37,4.4,0,0,18,11,0,7,0,19,1,3,2,4,0
63,1,66,3.4,0,0,19,23,0,37,0,21,2,0,1,3,2
42,1,45,4.3,0,0,29,5,0,48,2,8,0,0,2,2,5
41,1,89,4.6,0,0,19,16,1,4,0,15,1,4,4,1,5
26,1,94,3.8,0,0,22,16,1,44,0,5,0,3,1,2,3
48,1,96,3.9,0,0,21,16,1,25,1,11,1,4,0,0,0
62,1,31,2.6,0,0,22,8,0,34,0,2,0,1,4,3,3
24,1,79,4.2,0,0,44,0,0,32,0,5,2,4,4,3,1
48,1,39,4.6,0,0,42,3,2,20,0,19,0,4,4,0,4
31,1,22,5.0,0,0,33,1,0,3,0,20,0,2,3,1,4
41,1,32,4.2,0,0,6,18,0,40,0,12,0,3,3,0,0
24,1,71,4.3,0,0,44,23,0,33,0,4,2,0,4,1,1
60,1,96,3.3,0,0,24,10,0,7,2,0,0,4,1,0,0
38,1,82,4.9,0,0,16,14,0,23,0,1,0,4,0,3,4
58,1,76,4.4,0,0,12,0,0,38,0,5,0,0,3,0,2
53,1,22,3.1,0,0,50,0,0,1,0,7,2,4,0,3,3
44,1,40,3.5,0,0,42,14,0,12,2,7,2,3,4,0,4
51,1,92,3.9,0,0,50,7,0,32,0,20,1,0,0,3,3
36,1,94,3.9,0,0,10,3,2,24,2,23,0,0,4,3,4
20,1,44,4.3,0,0,32,4,0,23,0,23,0,0,4,2,5
32,1,49,3.8,0,0,37,5,0,15,1,1,0,4,0,4,5
66,1,26,2.7,0,0,15,22,0,8,0,3,0,1,0,0,3
49,1,38,4.4,0,0,27,18,0,15,0,23,0,1,4,1,0
27,1,72,3.5,0,0,7,1,0,8,0,16,0,2,0,4,5
29,1,99,3.4,0,0,49,4,0,0,0,7,1,0,1,3,4
29,1,38,4.0,0,0,44,9,2,17,0,3,0,4,3,3,3
55,1,96,4.8,0,0,13,3,2,29,0,18,2,1,0,3,0
57,1,27,4.5,0,0,38,4,0,30,0,20,0,0,2,3,2
29,1,24,4.4,0,0,10,17,0,34,0,6,2,3,3,2,5
31,1,82,4.1,0,0,25,10,0,48,0,17,1,0,0,2,5
25,1,56,4.6,0,0,18,7,0,0,0,0,1,0,2,1,4
61,1,25,3.8,0,0,6,5,0,18,0,11,0,0,4,0,1
53,1,67,2.9,0,0,35,19,1,46,0,8,0,0,1,0,4
22,1,21,2.8,0,0,31,16,1,15,0,17,1,0,3,1,2
28,1,27,3.0,0,0,41,8,0,14,2,11,1,0,4,0,0
18,1,97,4.2,0,0,8,19,1,10,1,17,0,2,0,1,0
44,1,45,4.1,0,0,34,6,0,33,1,0,2,0,1,1,2
32,1,63,4.1,0,0,20,1,0,13,2,0,0,0,0,4,0
34,1,100,4.6,0,0,38,0,0,20,0,15,1,0,0,3,1
67,1,38,2.5,0,0,35,20,0,39,0,1,0,3,4,4,4
66,1,45,3.0,0,0,6,1,0,25,0,7,1,3,4,2,0
28,1,91,3.8,0,0,50,11,0,3,0,13,0,1,2,3,5
70,1,82,4.1,0,0,47,17,0,26,0,13,0,3,1,4,5
37,1,48,3.3,0,0,23,2,1,14,0,10,2,4,3,3,4
28,1,30,5.0,0,0,13,3,2,33,0,8,0,3,0,1,4
43,1,34,3.8,0,0,31,23,0,43,1,0,0,2,2,2,3
37,1,68,3.3,0,0,16,22,0,8,0,7,0,3,0,2,1
54,1,95,5.0,0,0,40,21,0,18,0,17,2,4,0,2,0
50,1,22,2.9,0,0,45,7,0,5,0,0,0,1,0,3,4
46,1,88,2.5,0,0,50,5,0,45,0,7,0,3,2,4,1
60,1,83,4.7,0,0,1,20,0,3,0,13,1,3,3,0,4
40,1,87,2.9,0,0,10,6,0,24,0,4,0,3,0,0,1
64,1,57,3.7,0,0,48,3,2,10,0,21,1,2,4,1,1
18,1,88,4.4,0,0,38,3,2,36,2,9,1,4,0,1,3
37,1,20,2.9,0,0,21,12,0,17,0,20,2,2,2,2,0
36,1,39,3.6,0,0,38,0,0,24,0,15,1,0,4,4,3
51,1,71,4.8,0,0,31,21,0,28,1,0,0,0,0,1,2
26,1,73,4.7,0,0,9,8,0,16,0,18,2,0,1,2,2
68,1,63,2.6,0,0,47,6,0,17,0,5,1,0,1,0,5
27,1,78,3.4,0,0,8,5,0,7,0,18,2,0,3,0,0
28,1,96,3.5,0,0,30,18,0,23,0,7,0,0,2,2,0
49,1,81,3.4,0,0,22,21,0,32,0,19,2,0,0,0,4
70,1,95,5.0,0,0,3,4,0,5,1,5,0,0,0,0,4
30,1,68,4.6,0,0,15,5,0,44,0,4,0,1,3,3,3
27,1,28,4.8,0,0,10,19,1,24,0,5,0,3,0,0,1
19,1,30,3.7,0,0,19,23,0,43,0,21,1,3,1,0,1
